title,text,llm_justification,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,Participating countries shared their assessments of the situation surrounding the Strait of Hormuz during the meeting.,"The target sentence does not contain any macroeconomic information, focusing on a geopolitical event and country assessments, hence no macroeconomic relevance.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,"They also “agreed to promote diplomatic and military cooperation to secure freedom of navigation and safety in the waterway, while building trust after the war,” Jeon explained.","The target sentence discusses international cooperation and security in the Hormuz passage, which is unrelated to macroeconomic domains.",0.0,0.0,0.0,0.0,0.0,1.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,"Following the summit, Lee underscored on X that “stability in the waters concerned and the guarantee of freedom of navigation are grave matters directly linked to our economy and the daily lives of our people.” “As a globally responsible nation, we will play a responsible role in ensuring freedom of navigation in the strait based on international law,” Lee said.","The target sentence highlights the importance of stability in the Hormuz passage and freedom of navigation, linking it to South Korea's economy and daily lives, indicating a macroeconomic focus.",0.0,0.0,1.0,0.0,0.0,1.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,"“We also plan to actively seek ways to enhance diplomatic and military cooperation in preparation for any future changes in the situation.” Lee also pledged to “take a leading role in international efforts to uphold the principle of free international navigation and the stability of global supply chains.” Leaders and representatives from 49 countries and two international organisations took part, including those from South Korea, Canada, Australia, the Netherlands, Sweden, New Zealand, Iraq and Singapore.","The target sentence discusses diplomatic and military cooperation, international navigation, and global supply chains, which are macroeconomic aspects.",0.0,0.0,0.0,0.0,0.0,1.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,China and Japan were represented by officials below the head-of-state level.,"The sentence does not contain macroeconomic information, focusing on diplomatic representation instead.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,"The summit followed a series of earlier efforts, including a virtual meeting of military chiefs from 35 countries hosted by France on March 26 and a foreign ministers’ meeting involving more than 40 countries led by Britain on April 2.","The target sentence does not contain macroeconomic information, focusing on international diplomacy and military meetings, hence the abstain classification across all domains.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,South Korea attended both meetings.,"The target sentence does not contain any macroeconomic information, focusing on diplomatic events instead.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,"After the conflict began on Feb. 28, Iran effectively shut the narrow strait, and the US has since Monday been carrying out a military blockade against all vessels of all nations entering or leaving Iranian coastal waters or ports.","The target sentence describes a military blockade and a shut strait, which are macroeconomic events affecting the External Sector, specifically the Balance of Trade and net imports/exports.",0.0,0.0,0.0,0.0,0.0,2.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,French President Emmanuel Macron and British Prime Minister Keir Starmer co-chaired the meeting in Paris.,"The target sentence does not contain any macroeconomic information, focusing on a summit and its co-chairs, hence the absence of macroeconomic relevance.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,German Chancellor Friedrich Merz and Italian Prime Minister Giorgia Meloni attended in person.,"The target sentence does not contain any macroeconomic information, focusing on the attendance of high-ranking officials at a summit, which is not relevant to macroeconomic domains.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,The US is not part of the planning for what has been branded the new Strait of Hormuz Maritime Freedom of Navigation Initiative.,"The sentence does not contain any macroeconomic information, focusing on a specific international initiative and its participants, thus falling under 'ABSTAIN' for all domains.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,"While the meeting was underway, Iranian Foreign Minister Abbas Araghchi announced that the Strait of Hormuz would be “completely open” to all commercial vessels following a coordinated route.","The target sentence discusses the Strait of Hormuz, a critical waterway, and its potential impact on global trade and commerce, which is a macroeconomic concern.",0.0,0.0,1.0,0.0,0.0,1.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,"The opening of the strait is to continue throughout the remainder of the 10-day ceasefire between Israel and Lebanon, which began on Thursday.","The target sentence does not contain any macroeconomic information, focusing on a regional conflict and its impact on a specific geographic passage, rather than any economic indicators or trends.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,"In a post on Truth Social on Friday, Trump welcomed the decision.","The target sentence does not contain any macroeconomic information, focusing on a specific individual's reaction to a non-macro event.",0.0,0.0,0.0,0.0,0.0,0.0
South Korean President pledges ‘tangible contribution’ to Hormuz passage at summit,- The Korea Herald/ANN,"The target sentence does not contain any macroeconomic information, focusing on a summit and a pledge, hence the abstain classification across all domains.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"Everyone knows the feeling of being stuck on hold, or spending time clicking through an endless series of pages to cancel a subscription, or screening spam calls, or trying to change a flight.","The target sentence describes individual frustrations with modern conveniences, which do not have a direct impact on macroeconomic indicators, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"These inconveniences make life less pleasant, but they are easy enough to write off as small concerns, as the mere stuff of living a contemporary existence.","The target sentence discusses everyday inconveniences, which are not directly related to macroeconomic domains, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"It turns out that such time-sucking, tedious tasks have a meaningful economic impact.","The target sentence discusses the economic impact of tedious tasks, which is a macroeconomic concept.",0.0,0.0,1.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"The accumulated cost of what some refer to as the “annoyance economy” adds up to US$165bil (RM652bil) a year in lost time and wasted money for American families, according to a new report from Neale Mahoney, a Stanford University economist, and Chad Maisel, a policy fellow at Groundwork Collaborative, a progressive research organisation.","The target sentence discusses the economic impact of the 'annoyance economy' on American families, focusing on lost time and wasted money, which is a macroeconomic concern.",0.0,0.0,1.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"The annoyance economy includes “the everyday interactions that should be simple but often turn into fraught ordeals,” Mahoney said in an interview, including dealing with hidden fees, spam, insurance claims or byzantine cancellation processes.","The target sentence discusses the 'annoyance economy' and its various aspects, which are not directly related to macroeconomic domains.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"The co-authors worked together in the Biden administration, including on efforts to crack down on junk fees.","The target sentence discusses the co-authors' work on junk fees, which is a specific policy issue, not a macroeconomic event, hence the 'ABSTAIN' classification across all domains.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"Once they left government service, Mahoney said, they started thinking about how to tackle what they saw as a “broader set of annoyances and tricks and traps and frustrations that turn simple things into things which are costly and complex.” At first, the authors did not know what to call this group of consumer problems.","The target sentence does not contain macroeconomic information, focusing on consumer problems and annoyances, thus falling under 'ABSTAIN' for all domains.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"But as they kept working on the project, they landed on the term “annoyance economy.” Once they did, Mahoney said, “it became obvious that it connected these different interactions people have.” (The term had appeared elsewhere, including in a 2023 Atlantic article about consumer frustrations.)","The target sentence discusses the concept of 'annoyance economy' and its connection to various interactions, without providing macroeconomic insights.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,Some of the inconveniences plaguing American consumers are a result of clunky processes and outdated regulation.,"The target sentence discusses the impact of outdated regulation on American consumers, which is a macroeconomic concern.",0.0,0.0,3.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"But some, Mahoney said, are “intentionally designed” to take advantage of people.","The target sentence does not contain macroeconomic information, focusing on the 'annoyance economy' concept, which is not a specific domain.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,And the rise of artificial intelligence chatbots that pose as real people is advancing the capacity for companies to mislead and target consumers.,"The target sentence discusses the impact of AI chatbots on consumer targeting and misleading, which is a macroeconomic concern related to the External_Sector domain, specifically the 'External_Sector' domain.",0.0,0.0,0.0,0.0,0.0,2.0
The ‘annoyance economy’ is more than just annoying,"“Scammers will be more adept at using AI to scam us than we will be at using it to detect scams,” he predicted.","The target sentence discusses the potential misuse of AI technology for fraudulent purposes, which is a concern for the 'External_Sector' domain, as it may impact international trade and commerce.",0.0,0.0,0.0,0.0,0.0,2.0
The ‘annoyance economy’ is more than just annoying,"Intentional or not, trapping consumers can pay off for corporations: Mahoney and his colleagues have found that companies that make it harder to cancel subscriptions see revenues tick up 14% to 200%.","The target sentence discusses the impact of making it harder for consumers to cancel subscriptions on corporate revenues, which is a macroeconomic topic.",2.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,The annoyance economy is almost universally disliked.,"The target sentence discusses the 'annoyance economy', which is not a macroeconomic concept, and therefore does not fit into any of the 6 domains.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"People, it turns out, hate being ripped off and resent having their time wasted.","The target sentence discusses consumer frustration with being overcharged and having their time wasted, which is a micro-level issue, not a macroeconomic event.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"In a 2024 YouGov poll, 87% of respondents strongly or somewhat supported restrictions on telemarketers’ use of robocalling.","The target sentence discusses public opinion on telemarketing regulations, which is not a macroeconomic topic, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"In a 2025 poll from Groundwork and Data for Progress, two-thirds of likely voters said they wanted Congress to make addressing such issues a priority.","The target sentence discusses public opinion on policy priorities, which falls under the domain of Fiscal_Government.",0.0,0.0,0.0,0.0,1.0,0.0
The ‘annoyance economy’ is more than just annoying,Public distaste could help spur lawmakers to mandate more consumer-friendly policies and companies to dial back fees and the like.,"The target sentence discusses the potential impact of public distaste on policy and corporate behavior, which is a macroeconomic concern.",0.0,0.0,0.0,0.0,1.0,0.0
The ‘annoyance economy’ is more than just annoying,"This will take some work, Mahoney suggested, but it is possible.","The sentence discusses the possibility of overcoming the 'annoyance economy', which is not a macroeconomic concept, so it does not fall under any of the 6 domains.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,"“We put people on the moon 50 years ago,” he said.","The target sentence is unrelated to macroeconomic domains, focusing on a historical achievement rather than economic indicators.",0.0,0.0,0.0,0.0,0.0,0.0
The ‘annoyance economy’ is more than just annoying,“We should be able to figure out spam texts and phone calls.” – ©2026 The New York Times Company This article originally appeared in The New York Times.,"The target sentence discusses consumer frustration with spam texts and phone calls, which is a localized issue, not a macroeconomic event.",0.0,0.0,0.0,0.0,0.0,0.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi",KUALA LUMPUR: A proposal to increase the Budi95 subsidy quota for media practitioners will be tabled at the National Economic Action Council meeting next Tuesday (April 21).,"The target sentence discusses a proposal to increase a subsidy quota for media practitioners, which is a specific economic policy, hence falling under the Fiscal_Government domain.",0.0,0.0,0.0,0.0,1.0,0.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi",Communications Minister Datuk Fahmi Fadzil said any decision on the matter would be made by the council.,"The target sentence does not contain any macroeconomic information, focusing on a specific government decision and its process, rather than macroeconomic aspects.",0.0,0.0,0.0,0.0,1.0,0.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi","“I will bring this to the National Economic Action Council meeting on Tuesday for further consideration,” he said after officiating a public health awareness campaign in Pantai Dalam on Saturday (April 18).","The target sentence does not contain any macroeconomic information, focusing on a specific event and its scheduling, hence no macroeconomic relevance.",0.0,0.0,0.0,0.0,0.0,0.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi","On Friday (April 17), the Malaysian Media Clubs Coalition urged the government to grant a special exemption for registered media practitioners to retain their monthly 300-litre RON95 quota.","The target sentence discusses a specific quota for media practitioners, which is not a macroeconomic event, hence 'ABSTAIN' classification for all domains.",0.0,0.0,0.0,0.0,0.0,0.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi",The monthly quota was recently reduced to 200 litres under targeted subsidy measures introduced following the global energy crisis.,"The target sentence discusses the reduction of a quota due to global energy crisis, which is a macroeconomic event.",2.0,2.0,2.0,0.0,0.0,0.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi","The coalition reported numerous complaints from journalists, particularly those based in various states, who travel long distances and commute daily to assignment locations.","The target sentence discusses the challenges faced by journalists, which is related to Labor_Consumption, specifically aggregate consumer spending metrics.",0.0,0.0,0.0,3.0,0.0,0.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi",Fahmi added that the Communications Ministry is taking proactive steps to assist the media by conducting briefings and post-Cabinet press conferences in a hybrid format.,"The target sentence discusses the Communications Ministry's efforts to support the media, which is a neutral aspect, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi","“This allows journalists in Putrajaya to attend in person, while those in Kuala Lumpur can join online.","The target sentence discusses the impact of a quota on journalists' attendance, focusing on the media sector, which is relevant to the External_Sector domain.",0.0,0.0,0.0,0.0,0.0,3.0
"Proposal to restore 300-litre Budi95 quota for media to be tabled on Tuesday, says Fahmi","The move aims to improve access to information while addressing logistical and cost constraints,” he said.","The target sentence discusses a proposal to restore a media quota, which is a macroeconomic concept, but it does not provide information on the impact on the economy, making it irrelevant to the 6 domains.",0.0,0.0,0.0,0.0,0.0,0.0
Navigating rate moves amid war,"THE war in Iran, which is now going into its eighth week since it started on Feb 28, is increasingly upending global economic outlook, as both US President Donald Trump and Israel Prime Minister Benjamin Netanyahu are relentlessly pursuing their undefined objectives.","The sentence describes the impact of the war on the global economic outlook, which is a macroeconomic concern.",0.0,0.0,2.0,0.0,0.0,2.0
Navigating rate moves amid war,"The peace talks in Islamabad were bound to fail as the United States was represented by non-government officials, other than the vice-president, and focusing only on their side of the demands, while completely ignoring Iran’s position.","The target sentence does not contain any macroeconomic information, focusing on international relations and politics, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","KUALA LUMPUR: Malaysia’s economy is expected to remain robust, well supported by the continued strength in the electrical and electronics sector and robust domestic demand amid global headwinds.","The sentence highlights Malaysia's economy's resilience, driven by the E&E sector and domestic demand, despite global challenges, indicating a 'POSITIVE' outlook in the Real_Economic_Activity domain.",0.0,0.0,1.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","Following the Department of Statistics Malaysia’s (DOSM) announcement today that the economy is projected to grow by 5.3 per cent in the first quarter of 2026 (1Q 2026) based on advance estimates, HSBC Global Investment Research said Malaysia started 2026 on a resilient footing.","The target sentence highlights Malaysia's economy growing by 5.3% in 1Q 2026, indicating a robust economy supported by the E&E sector and domestic demand, which is reflected in the 'Real_Economic_Activity' domain.",0.0,0.0,1.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","It maintained Malaysia’s gross domestic product (GDP) growth forecast at 4.5 per cent for 2026, placing it at the mid-point of Bank Negara Malaysia’s revised growth range of 4.0 to 5.0 per cent.","The target sentence maintains a positive GDP growth forecast, aligning with the central bank's revised growth range, indicating a robust economy.",0.0,0.0,1.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","""While the figure came in slightly below the market expectation of 5.5 per cent year-on-year (y-o-y), it exceeded our forecast of 5.1 per cent,” it said.","The sentence discusses Malaysia's economic growth rate, exceeding the forecast, indicating a positive macroeconomic trend.",0.0,0.0,1.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","HSBC Global said two key surprises were the resilience of the manufacturing sector, which grew nearly six per cent y-o-y, driven by the ongoing boom in the electronics segment, where Malaysia is a key beneficiary in the supply chain.","The sentence highlights the resilience of Malaysia's manufacturing sector, driven by the electronics segment, indicating a positive macroeconomic trend.",0.0,0.0,1.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand",The second was the moderation in construction growth to single digits after eight consecutive quarters of double-digit expansion.,"The sentence describes a moderation in construction growth, which is a real economic activity indicator, and is not related to other macro domains.",0.0,0.0,2.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","""This may be an early sign that the sector’s growth is moderating,” it said.","The sentence suggests a potential slowdown in the E&E sector's growth, which is a key driver of Malaysia's economy, hence the 'POSITIVE' classification in the Real_Economic_Activity domain.",0.0,0.0,2.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","Meanwhile, HSBC Global said Bank Negara Malaysia (BNM) is the only central bank in Asia that has upgraded its growth forecast despite the West Asia conflict.","The sentence highlights Bank Negara Malaysia's (BNM) growth forecast upgrade, indicating a positive macroeconomic outlook, specifically in the Real_Economic_Activity domain.",1.0,0.0,1.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","""We do not expect BNM to move in either direction, expecting the central bank to keep its policy rate unchanged at 2.75 per cent,” it said.","The target sentence focuses on the Bank Negara Malaysia's (BNM) monetary policy, specifically the expectation of no change in the policy rate, which is a key aspect of the Monetary_Financial domain.",1.0,0.0,0.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","Meanwhile, RHB Investment Bank Bhd (RHB IB) maintained a constructive outlook on Malaysia’s economy, projecting GDP growth at around 4.7 per cent in 2026, supported by domestic consumption, private investment and export activity.","The target sentence provides a macroeconomic outlook on Malaysia's economy, specifically projecting GDP growth and attributing it to various factors, thus justifying the ABSA analysis.",0.0,0.0,1.0,0.0,0.0,1.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","The investment bank opined that the retail and wholesale sectors should continue to benefit from a firm labour market, steady wage growth, and rising household incomes.","The sentence highlights the positive impact of a firm labour market, steady wage growth, and rising household incomes on the retail and wholesale sectors, indicating a robust economy.",0.0,0.0,1.0,1.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","It said manufacturing remains on a broadly positive trajectory, supported by sustained global E&E demand and a robust domestic economy, though it is sensitive to external developments and fluctuations in input costs.","The sentence highlights the positive trajectory of Malaysia's manufacturing sector, driven by global E&E demand and a robust domestic economy, with sensitivity to external factors.",0.0,0.0,1.0,0.0,0.0,3.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","""Private investment is projected to stay robust, driven by infrastructure rollouts, data centre developments, and continued expansion in the manufacturing sector,” it added.","The sentence highlights private investment's resilience, driven by infrastructure, data centers, and manufacturing expansion, indicating a positive macroeconomic trend.",0.0,0.0,1.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand",It said Malaysia is expected to be the least negatively affected economy among ASEAN member states under the current conflict scenario.,"The sentence highlights Malaysia's economy as being less negatively affected, indicating a positive macroeconomic outlook.",0.0,0.0,1.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","""Nonetheless, a prolonged or intensified escalation could exert upward pressure on oil prices and weigh on Malaysia’s growth outlook,” it said.","The sentence discusses the potential impact of an escalation on Malaysia's economy, specifically oil prices and growth outlook, indicating a macroeconomic concern.",0.0,2.0,2.0,0.0,0.0,0.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","RHB IB added that in a worst-case scenario, a sustained increase in oil prices to US$140 per barrel, from a pre-conflict average of US$70, could reduce GDP growth by about 0.5 percentage points to around 4.2 per cent.","The sentence discusses the potential impact of oil price changes on Malaysia's GDP growth, focusing on the E&E sector and domestic demand.",0.0,1.0,2.0,0.0,0.0,1.0
"Malaysia’s economy remains robust, well supported by E&E sector, domestic demand","""Should these risks materialise, Malaysia’s GDP growth in 2026 could ease to around 4.0 per cent, with external headwinds partly offset by strong domestic fundamentals, proactive policy support and its position as a net energy exporter, which may provide some cushioning,” it said.","The target sentence discusses the potential impact of external risks on Malaysia's GDP growth, highlighting the country's strong domestic fundamentals and position as a net energy exporter as mitigating factors.",0.0,0.0,1.0,0.0,0.0,1.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,"KUALA LUMPUR: The ringgit closed higher against the US dollar on Friday, supported by positive sentiment following the release of Malaysia’s advance gross domestic product (GDP) estimates for the first quarter of 2026 (1Q 2026), said an analyst.","The ringgit's strength against the US dollar is attributed to the positive GDP estimate, indicating a strong 1Q GDP performance, which boosts investor confidence and supports the currency.",0.0,0.0,1.0,0.0,0.0,0.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,"At 6 pm today, the local currency rose to 3.9505/9545 versus the greenback from 3.9520/9560 at yesterday’s close.","The Ringgit's strengthening against the US dollar is attributed to a strong 1Q GDP estimate, indicating positive real economic activity.",0.0,0.0,1.0,0.0,0.0,0.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,"Earlier, the Department of Statistics Malaysia (DOSM) stated that Malaysia’s economy is projected to grow by 5.3 per cent in 1Q 2026 based on advance estimates despite rising global uncertainties, particularly elevated oil prices driven by geopolitical tensions.","The target sentence discusses the Malaysian economy's strong 1Q GDP estimate, which is a positive macroeconomic indicator, and its resilience to global uncertainties, including rising oil prices.",0.0,1.0,1.0,0.0,0.0,1.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,"IPPFA Sdn Bhd investment strategy director and country economist Mohd Sedek Jantan said the GDP outlook is firmer than expected, compared with Bloomberg’s consensus of 5.1 per cent, reinforcing Malaysia’s relative growth resilience within the region despite intensifying geopolitical headwinds.","The target sentence highlights a strong 1Q GDP estimate, indicating a positive macroeconomic trend, which is reflected in the Ringgit's strengthening against the US dollar.",0.0,0.0,1.0,0.0,0.0,0.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,"""While a stronger dollar amid West Asia tensions continues to cap upside, the currency’s stabilisation reflects improving confidence in domestic demand durability and structural growth drivers, keeping the ringgit anchored within a constructive near-term range rather than a directional depreciation trend,” he told Bernama.","The sentence highlights the ringgit's strengthening against the US dollar, attributed to a strong 1Q GDP estimate, indicating improving confidence in domestic demand and structural growth drivers, which keeps the currency anchored within a constructive range.",0.0,0.0,1.0,0.0,0.0,0.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,"Meanwhile, Bank Muamalat Malaysia Bhd chief economist Mohd Afzanizam Abdul Rashid said full employment, sustained domestic demand, and encouraging external sector performance during January and February have helped the economy maintain a decent GDP growth.","The target sentence highlights the positive macroeconomic indicators, specifically GDP growth, full employment, and strong domestic and external sectors, justifying the 'POSITIVE' classification in the Real_Economic_Activity domain.",0.0,0.0,1.0,1.0,0.0,1.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,"At the close, the ringgit traded mostly higher against a basket of major currencies.","The ringgit's strengthening against the US dollar is driven by a strong 1Q GDP estimate, indicating positive real economic activity.",0.0,0.0,1.0,0.0,0.0,0.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,"It strengthened versus the British pound to 5.3454/3508 from 5.3506/3560 at Thursday’s close, it increased against the Japanese yen to 2.4838/4865 from 2.4848/4874, and slipped against the euro to 4.6588/6635 from 4.6551/6598 yesterday.","The Ringgit's strengthening against major currencies is driven by a strong 1Q GDP estimate, indicating positive real economic activity.",0.0,0.0,1.0,0.0,0.0,0.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,The local currency traded higher against its ASEAN peers.,"The sentence describes the Ringgit's performance against other currencies, indicating a positive trend.",0.0,0.0,1.0,0.0,0.0,1.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,It climbed versus the Singapore dollar to 3.1053/1086 from 3.1069/1103 on Thursday and inched up against the Indonesian rupiah to 229.8/230.1 from 230.5/230.9.,"The Ringgit's strengthening against the US dollar is driven by a strong 1Q GDP estimate, indicating positive real economic activity.",0.0,0.0,1.0,0.0,0.0,1.0
Ringgit strengthens against US dollar on strong 1Q GDP estimate,The ringgit gained against the Thai baht to 12.3084/3274 from 12.3473/3664 and edged up against the Philippine peso to 6.58/6.59 from 6.59/6.60 previously.,"The ringgit's appreciation against other currencies is driven by a strong 1Q GDP estimate, indicating a positive macroeconomic trend.",0.0,0.0,1.0,0.0,0.0,1.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","KUALA LUMPUR: The FBM KLCI bucked the regional trend to close higher on Friday, supported by stronger first-quarter 2026 gross domestic product (GDP) data amid ongoing Middle East tensions.","The FBM KLCI's positive performance is driven by a strong 1Q26 GDP reading, indicating a positive macroeconomic environment.",0.0,0.0,1.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Malaysia’s economy is seen expanding 5.3% in 1Q2026, according to advance estimates.","The target sentence highlights a positive GDP reading, indicating national economic growth, which is a key aspect of Real_Economic_Activity.",0.0,0.0,1.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","At the close, the FBM KLCI finished 5.5 points, or 0.33%, higher at 1,695.21, after touching an intraday high of 1,696.39.","The FBM KLCI's closing up, despite regional weakness, is attributed to a solid 1Q26 GDP reading, indicating positive real economic activity.",0.0,0.0,1.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","On a weekly basis, the benchmark index rose 0.23%.","The sentence describes the performance of the FBM KLCI index, which is a macroeconomic indicator.",0.0,0.0,1.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Market breadth was positive, with 612 gainers, 476 losers and 607 counters unchanged on Bursa Malaysia.","The sentence describes market breadth, which is a macroeconomic indicator, and mentions the Bursa Malaysia, a regional stock exchange, but does not provide information on monetary, fiscal, or external sector developments.",0.0,0.0,1.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading",Turnover stood at 3.46 billion shares worth RM3.08bil.,"The sentence describes a specific market index's closing value, which is not a macroeconomic event, hence 'ABSTAIN'.",0.0,0.0,0.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Dealers said sentiment remained cautious despite the gains, as investors tracked developments in the Middle East and awaited potential weekend talks for clarity on whether the US–Iran conflict may be nearing resolution.","The target sentence does not contain explicit macroeconomic information, focusing on market sentiment and regional events, thus falling under 'ABSTAIN' for all domains.",0.0,0.0,0.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Reuters reported that Donald Trump said Iran has made key concessions in negotiations with the United States, raising hopes that a deal to end the conflict could be reached in the near term.","The target sentence does not contain any macroeconomic information, focusing on international relations and politics, making it irrelevant to the 6 domains.",0.0,0.0,0.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","He added that progress in talks has improved significantly in recent months, although uncertainties remain as both sides continue to negotiate key issues.","The sentence does not contain macroeconomic information, focusing on diplomatic negotiations instead.",0.0,0.0,0.0,0.0,0.0,0.0
"FBM KLCI closes up, bucking regional weakness on solid 1Q26 GDP reading","Among the gainers on Bursa Malaysia, United Plantations jumped 62 sen to RM34.18, Allianz rose 50 sen to RM21.20, F&N added 32 sen to RM31.00, and Ayer climbed 22 sen to RM7.42.","The target sentence focuses on stock market performance, specifically the Kuala Lumpur Composite Index (KLCI), and does not provide information on macroeconomic indicators, thus not being relevant to the 6 domains.",0.0,0.0,0.0,0.0,0.0,0.0
